alertType,junctionName,coordinates_long,coordinates_lat,vehicleType,observationDateTime,junction_risk_score,vehicle_risk_score
SPEED_VIOLATION,Indiranagar-100ft-road,77.64041395373998,12.979248235123926,Truck,2024-01-13 10:54:00,0.75,0.4
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61075396938398,12.938205790627219,Motorbike,2024-01-13 11:07:00,0.8,0.8
SPEED_VIOLATION,Indiranagar-100ft-road,77.64251186116662,12.977891932139732,Auto,2024-01-13 11:13:00,0.75,0.6
RED_LIGHT_VIOLATION,Silk-board-junction,77.62229963130905,12.918466169787092,Auto,2024-01-13 12:52:00,0.95,0.6
SPEED_VIOLATION,MG-Road-brigade,77.60604603979797,12.975168339027203,Auto,2024-01-13 13:15:00,0.9,0.6
RED_LIGHT_VIOLATION,Whitefield-main-road,77.74944066150033,12.970549223585637,Motorbike,2024-01-13 14:14:00,0.5,0.8
RED_LIGHT_VIOLATION,Silk-board-junction,77.62382987236123,12.918066580576214,Car,2024-01-13 14:46:00,0.95,0.5
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60601353726454,12.97504952637722,Car,2024-01-13 16:05:00,0.9,0.5
SPEED_VIOLATION,Indiranagar-100ft-road,77.63988434098455,12.977463194977222,Bus,2024-01-13 16:05:00,0.75,0.3
RED_LIGHT_VIOLATION,MG-Road-brigade,77.6064412081532,12.972756719542472,Auto,2024-01-13 16:07:00,0.9,0.6
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59136855372432,13.035091810735148,Motorbike,2024-01-13 16:10:00,0.85,0.8
SPEED_VIOLATION,Whitefield-main-road,77.75034680279583,12.969675297184258,Car,2024-01-13 16:15:00,0.5,0.5
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61284977250162,12.934551390537615,Auto,2024-01-13 16:57:00,0.8,0.6
WRONG_WAY,Koramangala-5thblock,77.61273767510065,12.937100992404117,Truck,2024-01-13 17:36:00,0.8,0.4
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.63995388081577,12.977939570930358,Auto,2024-01-13 17:42:00,0.75,0.6
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59514275572532,12.910372981577495,Motorbike,2024-01-13 17:44:00,0.7,0.8
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61160151601483,12.936403465648326,Motorbike,2024-01-13 17:59:00,0.8,0.8
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59244752897217,13.033818595579286,Motorbike,2024-01-13 18:00:00,0.85,0.8
SPEED_VIOLATION,Indiranagar-100ft-road,77.64119824992369,12.97727410166488,Motorbike,2024-01-13 18:05:00,0.75,0.8
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64020794606529,12.978864501275954,Car,2024-01-13 18:34:00,0.75,0.5
SPEED_VIOLATION,Koramangala-5thblock,77.61150137891283,12.935407651085965,Motorbike,2024-01-13 18:45:00,0.8,0.8
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59573511868525,12.908972503860698,Truck,2024-01-13 18:47:00,0.7,0.4
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59217969818383,13.03496931835984,Motorbike,2024-01-13 18:59:00,0.85,0.8
RED_LIGHT_VIOLATION,Silk-board-junction,77.62324839033653,12.916948317631881,Car,2024-01-13 19:18:00,0.95,0.5
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60711766262379,12.97411209633424,Car,2024-01-13 19:56:00,0.9,0.5
SPEED_VIOLATION,Electronic-city-toll,77.67087290094311,12.839636879120402,Auto,2024-01-13 19:58:00,0.4,0.6
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59395547575737,12.910332804556608,Auto,2024-01-13 20:03:00,0.7,0.6
RED_LIGHT_VIOLATION,Silk-board-junction,77.62067682921547,12.916412332763352,Motorbike,2024-01-13 20:56:00,0.95,0.8
WRONG_WAY,Electronic-city-toll,77.67126478593795,12.838079186707501,Motorbike,2024-01-13 21:20:00,0.4,0.8
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59115125497424,13.036098121798533,Motorbike,2024-01-13 21:37:00,0.85,0.8
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61366548296787,12.934971442876712,Motorbike,2024-01-13 21:48:00,0.8,0.8
SPEED_VIOLATION,Silk-board-junction,77.6234342931248,12.915907233940901,Motorbike,2024-01-13 22:18:00,0.95,0.8
RED_LIGHT_VIOLATION,Silk-board-junction,77.62311613448706,12.916954975101042,Auto,2024-01-14 00:05:00,0.95,0.6
WRONG_WAY,Koramangala-5thblock,77.6129220525232,12.935288226606255,Car,2024-01-14 00:31:00,0.8,0.5
SPEED_VIOLATION,MG-Road-brigade,77.60772388464143,12.976473214850447,Motorbike,2024-01-14 01:20:00,0.9,0.8
WRONG_WAY,MG-Road-brigade,77.60746797089571,12.975308722998783,Auto,2024-01-14 01:53:00,0.9,0.6
RED_LIGHT_VIOLATION,Electronic-city-toll,77.6688947175031,12.837798286962581,Motorbike,2024-01-14 05:20:00,0.4,0.8
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60650682189106,12.973757007775811,Car,2024-01-14 05:36:00,0.9,0.5
SPEED_VIOLATION,Indiranagar-100ft-road,77.64067177161745,12.976838843440968,Auto,2024-01-14 05:44:00,0.75,0.6
RED_LIGHT_VIOLATION,Electronic-city-toll,77.67040234585725,12.838721651893927,Auto,2024-01-14 05:50:00,0.4,0.6
RED_LIGHT_VIOLATION,MG-Road-brigade,77.6090551394166,12.975703964190425,Bus,2024-01-14 06:09:00,0.9,0.3
RED_LIGHT_VIOLATION,MG-Road-brigade,77.6083969169625,12.97500085597303,Auto,2024-01-14 06:19:00,0.9,0.6
RED_LIGHT_VIOLATION,Silk-board-junction,77.62081501066243,12.916202309306586,Car,2024-01-14 06:29:00,0.95,0.5
RED_LIGHT_VIOLATION,MG-Road-brigade,77.6061063509553,12.974813306730102,Motorbike,2024-01-14 06:46:00,0.9,0.8
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59521572449155,12.910022085287986,Truck,2024-01-14 07:25:00,0.7,0.4
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61273038327678,12.936834666780133,Truck,2024-01-14 07:41:00,0.8,0.4
RED_LIGHT_VIOLATION,Electronic-city-toll,77.67040682096419,12.839539619850054,Car,2024-01-14 07:43:00,0.4,0.5
RED_LIGHT_VIOLATION,Whitefield-main-road,77.75042252119776,12.969105877434993,Car,2024-01-14 08:00:00,0.5,0.5
RED_LIGHT_VIOLATION,Whitefield-main-road,77.74912234781509,12.96974367505633,Auto,2024-01-14 08:07:00,0.5,0.6
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64100492720237,12.97864772652644,Auto,2024-01-14 08:14:00,0.75,0.6
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60749044681411,12.976581370996918,Car,2024-01-14 08:16:00,0.9,0.5
SPEED_VIOLATION,Silk-board-junction,77.62072319613252,12.918665796068815,Motorbike,2024-01-14 09:08:00,0.95,0.8
RED_LIGHT_VIOLATION,Silk-board-junction,77.6213465706475,12.918907794181985,Auto,2024-01-14 09:18:00,0.95,0.6
SPEED_VIOLATION,Indiranagar-100ft-road,77.63949365922304,12.97891372869714,Auto,2024-01-14 09:48:00,0.75,0.6
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64077374523985,12.976368811188845,Car,2024-01-14 09:55:00,0.75,0.5
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59531459296056,12.910860705893036,Motorbike,2024-01-14 10:02:00,0.7,0.8
RED_LIGHT_VIOLATION,Whitefield-main-road,77.74998700111566,12.971652963175469,Bus,2024-01-14 10:14:00,0.5,0.3
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60602974185906,12.975203194024655,Bus,2024-01-14 10:23:00,0.9,0.3
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59604368542138,12.909456136724845,Motorbike,2024-01-14 10:33:00,0.7,0.8
RED_LIGHT_VIOLATION,Whitefield-main-road,77.74988607694047,12.969962133155674,Motorbike,2024-01-14 10:42:00,0.5,0.8
RED_LIGHT_VIOLATION,Whitefield-main-road,77.75177958275084,12.968597193994118,Auto,2024-01-14 11:34:00,0.5,0.6
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59464719853695,12.908581642042408,Motorbike,2024-01-14 11:42:00,0.7,0.8
RED_LIGHT_VIOLATION,Electronic-city-toll,77.67031588852315,12.838740414322528,Car,2024-01-14 12:04:00,0.4,0.5
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59257857946758,13.035456955660962,Auto,2024-01-14 12:38:00,0.85,0.6
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59406232443246,12.91052374837841,Auto,2024-01-14 13:37:00,0.7,0.6
WRONG_WAY,MG-Road-brigade,77.60667100313766,12.974209409479663,Motorbike,2024-01-14 14:33:00,0.9,0.8
SPEED_VIOLATION,Silk-board-junction,77.62230881928247,12.91688698330444,Motorbike,2024-01-14 15:07:00,0.95,0.8
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60594056055749,12.976084160877068,Car,2024-01-14 15:25:00,0.9,0.5
RED_LIGHT_VIOLATION,Silk-board-junction,77.6221267841364,12.91588000666777,Bus,2024-01-14 15:53:00,0.95,0.3
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60551367908093,12.974203079296204,Truck,2024-01-14 16:12:00,0.9,0.4
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59367289258911,13.036859351304651,Motorbike,2024-01-14 16:26:00,0.85,0.8
SPEED_VIOLATION,Whitefield-main-road,77.74894629486866,12.967542032267806,Auto,2024-01-14 16:54:00,0.5,0.6
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61449856217399,12.935814333463338,Auto,2024-01-14 17:05:00,0.8,0.6
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60474827146467,12.974744497710466,Motorbike,2024-01-14 17:19:00,0.9,0.8
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59715707868776,12.910666263259342,Motorbike,2024-01-14 17:21:00,0.7,0.8
WRONG_WAY,Koramangala-5thblock,77.61146117730318,12.935924884907385,Motorbike,2024-01-14 17:22:00,0.8,0.8
SPEED_VIOLATION,Hebbal-flyover,77.59212506304473,13.033860119644977,Truck,2024-01-14 17:44:00,0.85,0.4
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59479947338366,12.910718405080091,Truck,2024-01-14 18:18:00,0.7,0.4
SPEED_VIOLATION,Hebbal-flyover,77.59149575322716,13.034644745628514,Car,2024-01-14 18:22:00,0.85,0.5
RED_LIGHT_VIOLATION,Whitefield-main-road,77.75132470156888,12.970085160632475,Auto,2024-01-14 18:29:00,0.5,0.6
SPEED_VIOLATION,Silk-board-junction,77.62270977953665,12.916924759052282,Car,2024-01-14 18:51:00,0.95,0.5
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59052249981643,13.034527208311308,Truck,2024-01-14 18:52:00,0.85,0.4
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59218701607605,13.033843507418311,Motorbike,2024-01-14 18:54:00,0.85,0.8
RED_LIGHT_VIOLATION,Whitefield-main-road,77.75053302973431,12.970702690983947,Auto,2024-01-14 19:09:00,0.5,0.6
RED_LIGHT_VIOLATION,Silk-board-junction,77.62136413524627,12.915923473748784,Car,2024-01-14 19:15:00,0.95,0.5
SPEED_VIOLATION,Silk-board-junction,77.62440507787674,12.917216446728666,Truck,2024-01-14 19:18:00,0.95,0.4
SPEED_VIOLATION,Silk-board-junction,77.62325158230931,12.916051966914116,Motorbike,2024-01-14 20:51:00,0.95,0.8
RED_LIGHT_VIOLATION,Silk-board-junction,77.62234181155326,12.918110517777643,Bus,2024-01-14 21:28:00,0.95,0.3
SPEED_VIOLATION,Silk-board-junction,77.62242407604346,12.917098253604324,Bus,2024-01-14 22:06:00,0.95,0.3
RED_LIGHT_VIOLATION,Silk-board-junction,77.62283402050939,12.916535531327003,Truck,2024-01-14 23:14:00,0.95,0.4
RED_LIGHT_VIOLATION,Silk-board-junction,77.62202735048854,12.917583739933983,Auto,2024-01-15 00:47:00,0.95,0.6
SPEED_VIOLATION,Koramangala-5thblock,77.61363030874611,12.93701568381079,Motorbike,2024-01-15 01:48:00,0.8,0.8
WRONG_WAY,Silk-board-junction,77.62391634374092,12.919260506938238,Bus,2024-01-15 02:49:00,0.95,0.3
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60584477481765,12.973965567871412,Car,2024-01-15 05:07:00,0.9,0.5
RED_LIGHT_VIOLATION,Hebbal-flyover,77.58983940074113,13.036600728529883,Motorbike,2024-01-15 05:41:00,0.85,0.8
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59222260979064,13.033492058721421,Bus,2024-01-15 05:58:00,0.85,0.3
SPEED_VIOLATION,Hebbal-flyover,77.59180131618483,13.035081424433525,Car,2024-01-15 07:11:00,0.85,0.5
RED_LIGHT_VIOLATION,Silk-board-junction,77.62326615695703,12.917279200505577,Car,2024-01-15 07:20:00,0.95,0.5
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59072474670766,13.035219938483793,Motorbike,2024-01-15 07:37:00,0.85,0.8
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59447086298829,12.909939770524586,Motorbike,2024-01-15 08:08:00,0.7,0.8
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60599004600778,12.974241552774497,Bus,2024-01-15 08:29:00,0.9,0.3
SPEED_VIOLATION,Koramangala-5thblock,77.61238493297857,12.93516244581862,Motorbike,2024-01-15 08:36:00,0.8,0.8
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.6136138176908,12.934844517351316,Truck,2024-01-15 08:59:00,0.8,0.4
RED_LIGHT_VIOLATION,Whitefield-main-road,77.75005465231163,12.969322583039963,Car,2024-01-15 09:13:00,0.5,0.5
SPEED_VIOLATION,Indiranagar-100ft-road,77.64041636122904,12.97906912222622,Truck,2024-01-15 09:14:00,0.75,0.4
SPEED_VIOLATION,Silk-board-junction,77.624560156494,12.918124925093665,Car,2024-01-15 09:34:00,0.95,0.5
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59211372496084,13.034587018133555,Car,2024-01-15 09:51:00,0.85,0.5
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59201964306348,13.035565404510743,Auto,2024-01-15 09:55:00,0.85,0.6
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59581242124709,12.910282689636336,Motorbike,2024-01-15 09:57:00,0.7,0.8
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61210247061616,12.934616527911357,Truck,2024-01-15 09:58:00,0.8,0.4
RED_LIGHT_VIOLATION,Silk-board-junction,77.62258696279247,12.91868601254225,Motorbike,2024-01-15 10:23:00,0.95,0.8
WRONG_WAY,Koramangala-5thblock,77.61230525228198,12.934334434406288,Motorbike,2024-01-15 11:19:00,0.8,0.8
SPEED_VIOLATION,Hebbal-flyover,77.59022101943573,13.035989892858558,Motorbike,2024-01-15 11:19:00,0.85,0.8
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.5950578250797,12.912360171302534,Truck,2024-01-15 11:20:00,0.7,0.4
RED_LIGHT_VIOLATION,Silk-board-junction,77.6213397768195,12.917934511725623,Motorbike,2024-01-15 11:59:00,0.95,0.8
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60649102858356,12.973417534669107,Motorbike,2024-01-15 12:15:00,0.9,0.8
RED_LIGHT_VIOLATION,Silk-board-junction,77.62349505465423,12.917649701612243,Motorbike,2024-01-15 12:24:00,0.95,0.8
WRONG_WAY,Koramangala-5thblock,77.61308467917543,12.935986686773855,Motorbike,2024-01-15 12:49:00,0.8,0.8
SPEED_VIOLATION,Silk-board-junction,77.62271012581787,12.917145597604,Truck,2024-01-15 13:30:00,0.95,0.4
SPEED_VIOLATION,Silk-board-junction,77.62263097495651,12.917745477984122,Car,2024-01-15 15:06:00,0.95,0.5
SPEED_VIOLATION,Indiranagar-100ft-road,77.64189412679211,12.979868636056635,Motorbike,2024-01-15 15:43:00,0.75,0.8
SPEED_VIOLATION,Koramangala-5thblock,77.61236132683187,12.936174967164998,Car,2024-01-15 16:02:00,0.8,0.5
RED_LIGHT_VIOLATION,Hebbal-flyover,77.5915740942463,13.037220055600452,Auto,2024-01-15 16:12:00,0.85,0.6
SPEED_VIOLATION,MG-Road-brigade,77.6048819116103,12.97468851636384,Motorbike,2024-01-15 16:13:00,0.9,0.8
RED_LIGHT_VIOLATION,Silk-board-junction,77.62137697446721,12.91752471923869,Bus,2024-01-15 16:28:00,0.95,0.3
SPEED_VIOLATION,Silk-board-junction,77.62254082234321,12.916278594436937,Auto,2024-01-15 16:53:00,0.95,0.6
SPEED_VIOLATION,MG-Road-brigade,77.6057699505095,12.975003408574866,Car,2024-01-15 17:08:00,0.9,0.5
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60665745993461,12.976347142754282,Auto,2024-01-15 17:32:00,0.9,0.6
SPEED_VIOLATION,Silk-board-junction,77.6229451593274,12.917566647898283,Car,2024-01-15 17:56:00,0.95,0.5
SPEED_VIOLATION,Koramangala-5thblock,77.61196516685165,12.936637338541972,Auto,2024-01-15 18:03:00,0.8,0.6
WRONG_WAY,Silk-board-junction,77.62308692902582,12.917760514327151,Motorbike,2024-01-15 18:04:00,0.95,0.8
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59135262701179,13.033940144706115,Auto,2024-01-15 18:29:00,0.85,0.6
RED_LIGHT_VIOLATION,Whitefield-main-road,77.75069932479745,12.968591365485622,Auto,2024-01-15 19:25:00,0.5,0.6
SPEED_VIOLATION,Whitefield-main-road,77.75056630463587,12.970861830927737,Motorbike,2024-01-15 20:32:00,0.5,0.8
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59118039247392,13.03588794366798,Motorbike,2024-01-15 20:37:00,0.85,0.8
WRONG_WAY,MG-Road-brigade,77.60619785814677,12.97464144477835,Car,2024-01-15 20:44:00,0.9,0.5
WRONG_WAY,Silk-board-junction,77.62343112697344,12.916090329909164,Bus,2024-01-15 20:47:00,0.95,0.3
SPEED_VIOLATION,MG-Road-brigade,77.60736605616793,12.975816936702932,Truck,2024-01-15 21:51:00,0.9,0.4
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61360631486909,12.934574183681416,Bus,2024-01-15 22:10:00,0.8,0.3
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59647139549323,12.909801876369272,Car,2024-01-15 23:21:00,0.7,0.5
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59245930624431,13.036068897923665,Car,2024-01-16 00:20:00,0.85,0.5
SPEED_VIOLATION,Hebbal-flyover,77.59170556599018,13.03599122843492,Auto,2024-01-16 02:45:00,0.85,0.6
SPEED_VIOLATION,Koramangala-5thblock,77.61373984448737,12.935890513475467,Car,2024-01-16 04:45:00,0.8,0.5
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59598559136442,12.910405262677415,Bus,2024-01-16 05:43:00,0.7,0.3
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59107881770977,13.035621995855243,Car,2024-01-16 05:45:00,0.85,0.5
RED_LIGHT_VIOLATION,MG-Road-brigade,77.6058081816995,12.975741373064839,Truck,2024-01-16 05:59:00,0.9,0.4
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60798595372407,12.97531683914813,Car,2024-01-16 06:17:00,0.9,0.5
RED_LIGHT_VIOLATION,MG-Road-brigade,77.6060421454762,12.974992005468401,Auto,2024-01-16 06:21:00,0.9,0.6
SPEED_VIOLATION,Hebbal-flyover,77.59000147474197,13.034537709436504,Bus,2024-01-16 08:07:00,0.85,0.3
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61211506496218,12.93562686825494,Auto,2024-01-16 08:09:00,0.8,0.6
WRONG_WAY,JPnagar-8thmain-9thcross,77.5949788908735,12.90846844711834,Car,2024-01-16 08:39:00,0.7,0.5
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60818707134153,12.975814582815822,Motorbike,2024-01-16 08:58:00,0.9,0.8
SPEED_VIOLATION,Whitefield-main-road,77.74868587402798,12.9704060804386,Truck,2024-01-16 09:11:00,0.5,0.4
RED_LIGHT_VIOLATION,Silk-board-junction,77.62180489981115,12.915902259299125,Bus,2024-01-16 09:32:00,0.95,0.3
SPEED_VIOLATION,Koramangala-5thblock,77.61147884912089,12.936356643039966,Auto,2024-01-16 10:39:00,0.8,0.6
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59616952686993,12.909386764061647,Motorbike,2024-01-16 10:47:00,0.7,0.8
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61245968196528,12.937073397105815,Motorbike,2024-01-16 10:50:00,0.8,0.8
RED_LIGHT_VIOLATION,Silk-board-junction,77.6224788107096,12.918544991576182,Auto,2024-01-16 11:26:00,0.95,0.6
SPEED_VIOLATION,Electronic-city-toll,77.67156173100727,12.838187798731337,Motorbike,2024-01-16 11:27:00,0.4,0.8
SPEED_VIOLATION,Electronic-city-toll,77.67058052136926,12.841469224560269,Bus,2024-01-16 12:28:00,0.4,0.3
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61201142644327,12.935344354413074,Motorbike,2024-01-16 12:42:00,0.8,0.8
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59520768776389,12.908325827090119,Motorbike,2024-01-16 12:50:00,0.7,0.8
RED_LIGHT_VIOLATION,Whitefield-main-road,77.74996832259032,12.971264984795383,Motorbike,2024-01-16 13:08:00,0.5,0.8
WRONG_WAY,Indiranagar-100ft-road,77.63900819694172,12.978427475151506,Auto,2024-01-16 13:58:00,0.75,0.6
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60526107549818,12.974236267377076,Motorbike,2024-01-16 14:33:00,0.9,0.8
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.5951359565517,12.911743310101796,Motorbike,2024-01-16 15:14:00,0.7,0.8
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64088112509371,12.978128900533296,Truck,2024-01-16 15:45:00,0.75,0.4
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64044785050633,12.97737366143114,Motorbike,2024-01-16 15:56:00,0.75,0.8
WRONG_WAY,Silk-board-junction,77.62141814113538,12.916587062869109,Motorbike,2024-01-16 16:22:00,0.95,0.8
WRONG_WAY,Koramangala-5thblock,77.61157423625589,12.935854313988612,Truck,2024-01-16 16:53:00,0.8,0.4
RED_LIGHT_VIOLATION,Electronic-city-toll,77.67016336924006,12.838531371745281,Motorbike,2024-01-16 16:56:00,0.4,0.8
SPEED_VIOLATION,Hebbal-flyover,77.59242744241644,13.036648092522853,Auto,2024-01-16 17:05:00,0.85,0.6
SPEED_VIOLATION,MG-Road-brigade,77.60643914434574,12.974674460703167,Car,2024-01-16 17:10:00,0.9,0.5
RED_LIGHT_VIOLATION,Silk-board-junction,77.62407368616948,12.91598976017125,Truck,2024-01-16 17:14:00,0.95,0.4
SPEED_VIOLATION,Silk-board-junction,77.62178650701449,12.917840238450395,Motorbike,2024-01-16 17:20:00,0.95,0.8
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.6422194598894,12.979182996493204,Motorbike,2024-01-16 17:35:00,0.75,0.8
RED_LIGHT_VIOLATION,Silk-board-junction,77.62153932230527,12.917404880360094,Truck,2024-01-16 17:44:00,0.95,0.4
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.63991068761423,12.97816213611637,Motorbike,2024-01-16 17:50:00,0.75,0.8
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64058356859769,12.977612575219014,Bus,2024-01-16 18:09:00,0.75,0.3
RED_LIGHT_VIOLATION,Silk-board-junction,77.62218609781138,12.916036549144817,Motorbike,2024-01-16 18:25:00,0.95,0.8
WRONG_WAY,JPnagar-8thmain-9thcross,77.59456463497996,12.909494106353,Bus,2024-01-16 18:43:00,0.7,0.3
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59210275434167,13.03639541555878,Motorbike,2024-01-16 18:58:00,0.85,0.8
SPEED_VIOLATION,Silk-board-junction,77.62275754229242,12.917367864709465,Auto,2024-01-16 18:58:00,0.95,0.6
SPEED_VIOLATION,MG-Road-brigade,77.60573630350754,12.975919263905167,Motorbike,2024-01-16 19:27:00,0.9,0.8
SPEED_VIOLATION,Indiranagar-100ft-road,77.64183883883243,12.976943671828879,Truck,2024-01-16 19:34:00,0.75,0.4
SPEED_VIOLATION,Koramangala-5thblock,77.6131300272385,12.9348951389162,Truck,2024-01-16 19:38:00,0.8,0.4
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59098527697948,13.036591009225836,Car,2024-01-16 20:37:00,0.85,0.5
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59531312943811,12.908784851469052,Motorbike,2024-01-16 20:52:00,0.7,0.8
WRONG_WAY,Silk-board-junction,77.62297147844085,12.918375544152934,Truck,2024-01-16 21:54:00,0.95,0.4
SPEED_VIOLATION,Whitefield-main-road,77.75063382849865,12.969824486541606,Truck,2024-01-16 22:10:00,0.5,0.4
SPEED_VIOLATION,MG-Road-brigade,77.60762486367112,12.976311709092721,Motorbike,2024-01-16 22:14:00,0.9,0.8
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61366944668254,12.936071043633746,Bus,2024-01-16 23:00:00,0.8,0.3
SPEED_VIOLATION,Silk-board-junction,77.62443898012413,12.917510925728692,Motorbike,2024-01-17 02:19:00,0.95,0.8
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61235580260004,12.935758147556367,Car,2024-01-17 02:59:00,0.8,0.5
SPEED_VIOLATION,Indiranagar-100ft-road,77.64074822574521,12.976601735471826,Car,2024-01-17 04:05:00,0.75,0.5
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59603719964862,12.910057547785012,Bus,2024-01-17 04:53:00,0.7,0.3
RED_LIGHT_VIOLATION,Whitefield-main-road,77.75076421819463,12.970487307362603,Bus,2024-01-17 05:05:00,0.5,0.3
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61137057567328,12.937054734979665,Auto,2024-01-17 05:16:00,0.8,0.6
SPEED_VIOLATION,Whitefield-main-road,77.75037598648704,12.969612560245164,Motorbike,2024-01-17 06:33:00,0.5,0.8
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59544495034935,12.909033892250743,Motorbike,2024-01-17 06:59:00,0.7,0.8
WRONG_WAY,Whitefield-main-road,77.75105715771726,12.971184866106505,Truck,2024-01-17 07:16:00,0.5,0.4
SPEED_VIOLATION,Electronic-city-toll,77.66970709446282,12.839299292801565,Motorbike,2024-01-17 07:29:00,0.4,0.8
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60796881221276,12.974224240190276,Truck,2024-01-17 07:57:00,0.9,0.4
RED_LIGHT_VIOLATION,Silk-board-junction,77.6219347175306,12.91711407704582,Bus,2024-01-17 08:09:00,0.95,0.3
RED_LIGHT_VIOLATION,Electronic-city-toll,77.66752292448128,12.838535961137266,Motorbike,2024-01-17 08:18:00,0.4,0.8
RED_LIGHT_VIOLATION,Whitefield-main-road,77.75223005969553,12.968725143647534,Motorbike,2024-01-17 08:30:00,0.5,0.8
SPEED_VIOLATION,Silk-board-junction,77.62455262612745,12.91604974929453,Motorbike,2024-01-17 08:46:00,0.95,0.8
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59037744769532,13.035676428882628,Auto,2024-01-17 09:13:00,0.85,0.6
WRONG_WAY,Silk-board-junction,77.6230178292182,12.91572025999257,Bus,2024-01-17 09:21:00,0.95,0.3
